Cathegorie,Product ID,Product Name,Product Type,Additional service ,Regions,Where,Video/Photos,duration,Number of peoples,Unit price ,Sales,Views,Quantity,Sales Last Year,Views Last Year,Quantity Last Year,Grow sales
ULM/Plane,1489592,Baptême de l’air en ULM Gyrocoptère : 30 min de vol au-dessus de Lille et ses environs,Baptême de l'air ,,Hauts-de-France,Lille,,30,,"129,90"," €  606,20 ",  132 ,  5 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1489593,30 min de vol en ULM à la découverte du pays d’Yvetot,(Durée) de vol en,,Normandie,Yvetot,,30,,"169,90"," €  396,43 ",  42 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1503581,30 min de vol en ULM pendulaire au-dessus de la baie du Mont-Saint-Michel,(Durée) de vol en,,Normandie,Mont-Saint-Michel ,,30,,"139,90"," €  489,65 ",  94 ,  4 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1503580,45 min de vol en ULM autogire au-dessus de la baie du Mont-Saint-Michel,(Durée) de vol en,,Normandie,Mont-Saint-Michel ,,45,,"199,90"," €  466,43 ",  29 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1503578,Baie du Mont-Saint-Michel vue du ciel : 30 min de vol en ULM autogire,(lieu) vue du ciel,,Normandie,Mont-Saint-Michel ,,30,,"149,90"," €  174,88 ",  27 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1503579,Baie du Mont-Saint-Michel vue du ciel : 45 min de vol en ULM pendulaire,(lieu) vue du ciel,,Normandie,Mont-Saint-Michel ,,45,,"189,90"," €  221,55 ",  49 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1489594,Les falaises d’Étretat vues du ciel : vol de 30 min en ULM pour 1 à 3 personnes,(lieu) vues du ciel,,Normandie,Les falaises d’Étretat,,30,3,"279,90"," €  326,55 ",  61 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1482556,1h de vol en ULM hydravion près de La Rochelle,(Durée) de vol en,,Nouvelle-Aquitaine,Rochelle,,60,,"189,90"," €  886,20 ",  134 ,  5 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1344631,20 minutes de vol en ULM au-dessus du bassin d'Arcachon et du banc d'Arguin,(Durée) de vol en,,Nouvelle-Aquitaine,Arcachon,,20,,"74,90"," €  436,92 ",  145 ,  6 , €  -   ,  219 ,  -   ,"100,00%"
ULM/Plane,1481158,30 min de baptême de l'air en ULM avec initiation au pilotage au sud de Bordeaux,Baptême de l'air / Initiation au pilotage,,Nouvelle-Aquitaine,Bordeaux,,30,,"99,90"," €  1 748,25 ",  285 ,  18 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1440652,50 min de vol en ULM à la découverte du bassin d'Arcachon,(Durée) de vol en,,Nouvelle-Aquitaine,Arcachon,,50,,"184,90"," €  862,87 ",  162 ,  5 , €  -   ,  7 ,  -   ,"100,00%"
ULM/Plane,1401202,Baptême de l'air en ULM d'1h10 en Corrèze,Baptême de l'air en,,Nouvelle-Aquitaine,Corrèze,,70,,"159,90"," €  559,65 ",  65 ,  4 , €  -   ,  248 ,  -   ,"100,00%"
ULM/Plane,1482554,Vol d’1h en ULM multiaxe au-dessus du fort Boyard et de l’île d’Oléron pour 1 personne,Vol (durée),,Nouvelle-Aquitaine,Fort Boyard / île d’Oléron,,60,1,"179,90"," €  419,77 ",  49 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1482557,Vol de 30 minutes en ULM multiaxe au-dessus du fort Boyard et de l’île d’Oléron pour 1 personne,Vol (durée),,Nouvelle-Aquitaine,Fort Boyard / île d’Oléron,,30,1,"99,90"," €  932,40 ",  155 ,  9 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1474513,Vol de 45 min en ULM multiaxes au-dessus de Périgueux et sa région,Vol (durée),,Nouvelle-Aquitaine,Périgueux,,45,,"149,90"," €  349,77 ",  16 ,  2 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1482555,Vol en ULM hydravion de 30 min près de La Rochelle,Vol en,,Nouvelle-Aquitaine,Rochelle,,30,,"109,90"," €  1 538,60 ",  356 ,  14 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1509081,Baptême de l'air à bord d'un ULM en France,Baptême de l’air,,Offre box France Entière,France entière,,,,"199,90"," €  699,65 ",  175 ,  4 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1458804,BAPTÊME EN ULM,Baptême en,,Offre box France Entière,France entière,,,,"54,90"," €  384,30 ",  314 ,  7 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1407604,Vol en VL3 à la découverte de la route des vins depuis le ciel durant 1h,(Lieu) depuis le ciel,vin,Offre box France Entière,France entière,,60,,"319,90"," €  1 492,87 ",  154 ,  5 , €  -   ,  112 ,  -   ,"100,00%"
ULM/Plane,590512,"1h de vol initiatique en ULM pendulaire, 3 axes ou autogire pour 2 en Seine-et-Marne",(durée) de vol initiatique,,Paris & Île-de-France,Seine-et-Marne,,60,2,"392,00"," €  914,67 ",  113 ,  2 , €  -   ,  128 ,  -   ,"100,00%"
ULM/Plane,1443427,Baptême de l'air en ULM : 30 min de vol au-dessus de Paris et ses environs,Baptême de l'air en,,Paris & Île-de-France,Paris,,30,,"99,90"," €  1 631,70 ",  337 ,  16 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1443426,Baptême de l'air en ULM de 20 min depuis l'aérodrome de Persan-Beaumont,Baptême de l'air en,,Paris & Île-de-France,Persan-Beaumont,,20,,"99,90"," €  466,20 ",  202 ,  5 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1461183,Cours de pilotage d’ULM de 40 min depuis l'aérodrome de Persan-Beaumont,Cours de pilotage,,Paris & Île-de-France,Persan-Beaumont,,40,,"184,90"," €  215,72 ",  230 ,  1 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1451098,Vol baptême en ULM pendulaire ou multiaxes de 15 min depuis Bernes-sur-Oise,Vol baptême,,Paris & Île-de-France,Bernes-sur-Oise,,15,,"79,90"," €  279,65 ",  123 ,  4 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1447004,Vol d'initiation au pilotage d'un ULM pendant 45 min près de Paris,Vol d'initiation,,Paris & Île-de-France,Paris,,45,,"184,90"," €  2 157,17 ",  213 ,  12 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1447002,Vol d’initiation en ULM près de Paris : 30 min d’aventure avec pot de bienvenue,Vol d’initiation,,Paris & Île-de-France,Paris,,30,,"149,90"," €  524,65 ",  61 ,  4 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1478261,Vol de 20 min en ULM VL-3 à la découverte de Cholet et sa région,Vol (durée),,Pays-De-La-Loire,Cholet,,20,,"59,90"," €  489,18 ",  147 ,  8 , €  -   ,  -   ,  -   ,"100,00%"
ULM/Plane,1400123,Vol sensationnel en ULM au-dessus des paysages de l'Anjou,Vol sensationnel,,Pays-De-La-Loire,Anjou,,,,"149,90"," €  1 399,07 ",  185 ,  9 , €  -   ,  121 ,  -   ,"100,00%"
ULM/Plane,1268708,Baptême de l'air en ULM pendulaire ou multiaxes avec vidéo du vol dans les environs de Paris,Baptême de l'air en,,Paris & Île-de-France,Paris,avec video,,,"89,90"," €  4 824,63 ",  806 ,  54 ," €  1 872,92 ",  612 ,  21 ,"157,60%"
ULM/Plane,1347125,Vol de découverte du pilotage en ULM,Vol de découverte du pilotage,,Offre box France Entière,France entière,,,,"129,90"," €  303,10 ",  146 ,  2 ," €  108,25 ",  165 ,  1 ,"180,00%"
ULM/Plane,1400124,Vol d'initiation en ULM pour découvrir Angers durant 45 minutes,Vol d'initiation,,Pays-De-La-Loire,Angers,,45,,"129,90"," €  606,20 ",  160 ,  5 ," €  216,50 ",  111 ,  2 ,"180,00%"
ULM/Plane,1396413,Vol en ULM pendulaire en Bourgogne,Vol en,,Bourgogne-Franche-Comté,Bourgogne,,,,"99,90"," €  932,40 ",  281 ,  9 ," €  333,00 ",  237 ,  3 ,"180,00%"
ULM/Plane,1875,VOL D'INITIATION À L'ULM DANS LE VAL DE LOIRE,Vol d'initiation,,Centre-Val-De-Loire,VAL DE LOIRE,,,,"49,90"," €  582,17 ",  292 ,  12 ," €  207,92 ",  252 ,  4 ,"180,00%"
ULM/Plane,1411193,Survol des falaises de la Côte d’Albâtre en ULM avec photos,Survol (lieu),,Normandie,Côte d’Albâtre,avec photos,,,"99,90"," €  1 282,05 ",  800 ,  13 ," €  416,25 ",  236 ,  4 ,"208,00%"
ULM/Plane,1411192,Vol en ULM palpitant durant 45 minutes au-dessus d’Étretat,Vol en,,Normandie,Étretat,,45,,"199,90"," €  4 897,55 ",  296 ,  25 ," €  1 499,25 ",  170 ,  8 ,"226,67%"
ULM/Plane,1279122,Survol en ULM du Pays des Sorgues et vidéo du vol,Survol,,PACA,Sorgues,avec video,,,"128,90"," €  451,15 ",  76 ,  4 ," €  107,42 ",  79 ,  1 ,"320,00%"
ULM/Plane,1411200,Survol inoubliable des hameaux de la côte normande en ULM,Survol inoubliables,,Normandie,côte normande,,,,"139,90"," €  652,87 ",  245 ,  5 ," €  116,58 ",  99 ,  1 ,"460,00%"
ULM/Plane,1268707,Prenez votre envol avec ULM Paris lors d'une inoubliable initiation avec vidéo du vol,inoubliable initiation,,Paris & Île-de-France,Paris,avec video,,,"179,90"," €  1 049,42 ",  125 ,  6 ," €  149,92 ",  131 ,  1 ,"600,00%"
ULM/Plane,1385292,Baptême de l'air fantastique en ULM sur le circuit du pont du Gard,Baptême de l'air fantastique,,Paris & Île-de-France,Paris,,,,"79,90"," €  5 220,13 ",  1 415 ,  65 ," €  665,83 ",  319 ,  8 ,"684,00%"
ULM/Plane,1268706,Vol en ULM dans les environs de Meaux et Disneyland® Paris avec vidéo souvenir,Vol en,,Paris & Île-de-France,Disneyland,avec video,,,"179,90"," €  1 679,07 ",  342 ,  9 ," €  149,92 ",  458 ,  1 ,"1020,00%"
ULM/Plane,590508,"30 minutes de vol en ULM pour 2 personnes, au-dessus de la Seine-et-Marne",(Durée) de vol en,,Paris & Île-de-France,Seine-et-Marne,,30,2,"196,00"," €  2 286,67 ",  192 ,  12 ," €  163,33 ",  108 ,  1 ,"1300,00%"
Gravity-free flight,1410003,Astronaute d'un jour : vol en apesanteur à bord d'un jet dans le ciel de la Floride | Astronaut für einen Tag: Schwereloser Flug an Bord eines Jets am Himmel über Florida Astronaute d'un jour : vol en apesanteur à bord d'un jet dans le ciel de Floride,Vol en apesanteur,,Offre en dehors France,Floride,,,,"3 373,90", €  -   ,  1 128 ,  -   , €  -   ,  335 ,  -   ,"0,00%"
,,,,,,,,,,," €  1 637 209,23 ",  302 344 ,  8 204 ," €  830 169,25 ",  290 549 ,  4 381 ,
